CITY,STATE
Laudermarke,Groningen
Lauderzwarteveen,Groningen
Lauwersoog,Groningen
Lauwerzijl,Groningen
Lede en Oudewaard,Gelderland
Ledeacker,Noord-Brabant
Leech-Duerswâld,onbekend
Leegkerk,Groningen
Leegte,Friesland
Leek,Groningen
Leemberg,Noord-Brabant
Leemdobben,Groningen
Leemhorst,Limburg
Leende,Noord-Brabant
Leenderstrijp,Noord-Brabant
Leens,Groningen
Leensel,Noord-Brabant
Leerbroek,Utrecht
Leerdam,Utrecht
Leermens,Groningen
Leersum,Utrecht
Leeuw,Limburg
Leeuwarden,Friesland
Leeuwerik,Limburg
Leeuwte,Drenthe
Leeuwte,Overijssel
Leg,Noord-Brabant
Legemar,onbekend
Legemeer,Friesland
Legert,Limburg
Leggeloo,Drenthe
Leiden,Zuid-Holland
Leiderdorp,Zuid-Holland
Leidschendam,Zuid-Holland
Leimuiden,Zuid-Holland
Leimuiderbrug,Noord-Holland
Lekermeer,Noord-Holland
Lekkerkerk,Zuid-Holland
Lekkum,Friesland
Lellens,Groningen
Lelystad,Flevoland
Lemel,Noord-Brabant
Lemele,Overijssel
Lemelerveld,Overijssel
Lemiers,Limburg
Lemmer,Friesland
Lemselo,Overijssel
Lengel,Gelderland
Lennisheuvel,Noord-Brabant
Lent,Gelderland
Lenthe,Overijssel
Leons,Friesland
Lepelstraat,Noord-Brabant
Lerop,Limburg
Lettelbert,Groningen
Lettele,Overijssel
Leunen,Limburg
Leur,Gelderland
Leusden,Utrecht
Leusden-Zuid,Utrecht
Leutes,Gelderland
Leuth,Gelderland
Leutingewolde,Drenthe
Leuven,Gelderland
Leuvenheim,Gelderland
Leuvenum,Gelderland
Leveroijse Bergen,Limburg
Leveroy,Limburg
Lewedorp,Zeeland
Lexmond,Utrecht
Lhee,Drenthe
Lheebroek,Drenthe
Libeek,Limburg
Lichtaard,Friesland
Lichtenvoorde,Gelderland
Lichtmis,Overijssel
Liderdorp,onbekend
Liefkenshoek,Noord-Brabant
Liempde,Noord-Brabant
Lienden,Gelderland
Lierderholthuis,Overijssel
Lieren,Gelderland
Lierhand,Zuid-Holland
Lierop,Noord-Brabant
Lies,Noord-Brabant
Lies,Friesland
Lieseind,Noord-Brabant
Lieshout,Noord-Brabant
Liessel,Noord-Brabant
Lieveld,Noord-Brabant
Lievelde,Gelderland
Lieveren,Drenthe
Lieving,Drenthe
Ligtenberg,Overijssel
Lijnden,Noord-Holland
Lijnden,Gelderland
Lijndonk,Noord-Brabant
Lijtshuizen,Friesland
Limbricht,Limburg
Limmen,Noord-Holland
Linde,Gelderland
Linde,Drenthe
Linde,Overijssel
Linden,Noord-Brabant
Lingen,onbekend
Lingsfort,Limburg
Linne,Limburg
Linschoten,Utrecht
Lintelo,Gelderland
Lintvelde,Gelderland
Lions,onbekend
Lippenhuizen,Friesland
Lippenhuzen,onbekend
Lippenwoude,Friesland
Lisse,Zuid-Holland
Lisserbroek,Noord-Holland
Lith,Noord-Brabant
Lithoijen,Noord-Brabant
Ljanderum (?),onbekend
Ljouwert,onbekend
Ljussens,Friesland
Loënga,Friesland
Loaiïngea,onbekend
Lobith,Gelderland
Lochem,Gelderland
Locht,Noord-Brabant
Lochuizen,Gelderland
Loenen,Gelderland
Loenen aan de Vecht,Utrecht
Loenersloot,Utrecht
Loerbeek,Gelderland
Loeswijk,Noord-Brabant
Loete,Zuid-Holland
Loil,Gelderland
Lollum,Friesland
Lomm,Limburg
Longerhou,onbekend
Longerhouw,Friesland
Lonneker,Overijssel
Loo,Noord-Brabant
Loo,Gelderland
Loo,Overijssel
Loo,Limburg
Loo Gld,Gelderland
Loobeek,Limburg
Loobrink,Gelderland
Looieind,Noord-Brabant
Looienhoek,Noord-Brabant
Looiwinkel,Limburg
Look,Overijssel
Loon,Drenthe
Loon,Noord-Brabant
Loon op Zand,Noord-Brabant
Looneind,Noord-Brabant
Loons Hoekje,Noord-Brabant
Loonse Hoek,Noord-Brabant
Looperskapelle,Zeeland
Loosbroek,Noord-Brabant
Loosdorp,Utrecht
Loosdrecht,Noord-Holland
Loosduinen,onbekend
Looveer,Gelderland
Loozen,Overijssel
Lopik,Utrecht
Lopikerkapel,Utrecht
Loppersum,Groningen
Losdorp,Groningen
Losser,Overijssel
Lottum,Limburg
Lovendaal,Limburg
Loveren,Noord-Brabant
Lubbinge,Drenthe
Lucaswolde,Groningen
Luchen,Noord-Brabant
Luchtenburg,Gelderland
Luchtenveld,Friesland
Luddeweer,Groningen
Luinjeberd,Friesland
Luissel,Noord-Brabant
Luitert,Noord-Brabant
Lula,Groningen
Lunen,Gelderland
Lunssloten,Drenthe
Lunteren,Gelderland
Luntershoek,Zeeland
Lutjebroek,Noord-Holland
Lutjegast,Groningen
Lutjelollum,Friesland
Lutjeloo,Groningen
Lutjerijp,Groningen
Lutjewijtwerd,Groningen
Lutjewinkel,Noord-Holland
Lutjewolde,Groningen
Lutkepost,Friesland
Lutkewierum,onbekend
Lutsjelollum (?),onbekend
Luttelgeest,Flevoland
Luttelherpt,Noord-Brabant
Lutten,Overijssel
Lutten-Oever,Overijssel
Luttenberg,Overijssel
Lutterhartje,Overijssel
Lutterveld,Gelderland
Luxwoude,Friesland
Luyksgestel,Noord-Brabant
Lyts Midhuzen,Friesland
Lytse Geast,Friesland
Lytsepost,onbekend
Lytsewierrum,Friesland
Lytshuzen,onbekend
Mûnein,Friesland
Maagd van Gent,Zeeland
Maaidijk,Zeeland
Maaijkant,Noord-Brabant
Maalbergen,Noord-Brabant
Maalbroek,Limburg
Maaldrift,Zuid-Holland
Maalstede,Zeeland
Maarheeze,Noord-Brabant
Maarhuizen,Groningen
Maarn,Utrecht
Maarsbergen,Utrecht
Maarssen,Utrecht
Maartensdijk,Utrecht
Maasband,Limburg
Maasbommel,Gelderland
Maasbracht,Limburg
Maasbree,Limburg
Maasdam,Zuid-Holland
Maasdijk,Zuid-Holland
Maashees,Noord-Brabant
Maaskant,Noord-Brabant
Maaskantje,Noord-Brabant
Maasland,Zuid-Holland
Maassluis,Zuid-Holland
Maastricht,Limburg
Maastricht Airport,Limburg
Maasvlakte,Zuid-Holland
Maasvlakte Rotterdam,Zuid-Holland
Maatsehei,Noord-Brabant
Macharen,Noord-Brabant
Made,Noord-Brabant
Magele,Overijssel
Magrette,Zeeland
Makkinga,Friesland
Makkingea,onbekend
Makkum,Friesland
Makkum,Drenthe
Malden,Gelderland
Malland,Zeeland
Mallem,Gelderland
Mamelis,Limburg
Mander,Overijssel
Manderveen,Overijssel
Manen,Gelderland
Mantgum,Friesland
Mantinge,Drenthe
Maren,Noord-Brabant
Maren-Kessel,Noord-Brabant
Margraten,Limburg
Mariënberg,Overijssel
Mariëndijk,Zuid-Holland
Mariënheem,Overijssel
Mariënvelde,Gelderland
Maria Hoop,Limburg
Maria-Heide,Noord-Brabant
Mariadorp,Limburg
Mariaheide (?),onbekend
Mariahout,Noord-Brabant
Mariaparochie,Overijssel
Marienberg,onbekend
Marijenkampen,Overijssel
Maris,Limburg
Markelo,Overijssel
Marken,Noord-Holland
Markenbinnen,Noord-Holland
Markluiden,Gelderland
Marknesse,Flevoland
Markvelde,Overijssel
Marle,Overijssel
Marolleput,Zeeland
Marrum,Friesland
Marssum,onbekend
Marssum,onbekend
Marsum,Groningen
Marsum,Friesland
Martenshoek,Groningen
Marum,Groningen
Marwijksoord,Drenthe
Mastenbroek,Overijssel
Mastwijk,Utrecht
Mataram,Overijssel
Mathijseind,Noord-Brabant
Matsloot,Drenthe
Maurik,Gelderland
Mauritsfort,Zeeland
Maxet,Limburg
Mechelen,Limburg
Medemblik,Noord-Holland
Medevoort,Noord-Brabant
Medler,Gelderland
Meeden,Groningen
Meedhuizen,Groningen
Meemortel,Noord-Brabant
Meer,Noord-Brabant
Meer,Overijssel
Meeren,Noord-Brabant
Meerenbroek,Gelderland
Meerkerk,Utrecht
Meerland,Groningen
Meerlo,Limburg
Meers,Limburg
Meerssen,Limburg
Meerstad,Groningen
Meerten,Gelderland
Meertenwei,Gelderland
Meerveld,Gelderland
Meerven,Noord-Brabant
Meerwijck,Groningen
Meeuwen,Noord-Brabant
Megchelen,Gelderland
Megelsum,Limburg
Megen,Noord-Brabant
Meije,Zuid-Holland
Meije,Utrecht
Meijel,Limburg
Meijldoorn,Noord-Brabant
Meijsberg,Noord-Brabant
Meilahuizen,onbekend
Meilahuzen,Friesland
Mekkelhorst,Overijssel
Melderslo,Limburg
Melick,Limburg
Meliskerke,Zeeland
Melissant,Zuid-Holland
Melleschet,Limburg
Menaam,Friesland
Menaldum,onbekend
Mennonietenbuurt,Noord-Holland
Mensingeweer,Groningen
Menzel,Noord-Brabant
Meppel,Drenthe
Meppen,Drenthe
Merkelbeek,Limburg
Merlenberg,Noord-Brabant
Merselo,Limburg
Merum,Groningen
Merum,Limburg
Mesch,Limburg
Meteren,Gelderland
Meterik,Limburg
Meulunteren,Gelderland
Mheer,Limburg
Midbuul,Noord-Brabant
Middel,Overijssel
Middelaar,Limburg
Middelbeers,Noord-Brabant
Middelbert,Groningen
Middelburen,Friesland
Middelburg,Zuid-Holland
Middelburg,Zeeland
Middelburg Zld,onbekend
Middeldijk (?),Zuid-Holland
Middelharnis,Zuid-Holland
Middelie,Noord-Holland
Middelijk,Limburg
Middelkoop,Utrecht
Middelrode,Noord-Brabant
Middelsluis,Zuid-Holland
Middelstum,Groningen
Middelveen,Drenthe
Middenbeemster,Noord-Holland
Middendorp,Drenthe
Middenhof,Zeeland
Middenmeer,Noord-Holland
Midlaren,Drenthe
Midlum,Friesland
Midslân,onbekend
Midslân oan See,onbekend
Midsland,Friesland
Midsland aan Zee,Friesland
Midwolda,Groningen
Midwolde,Groningen
Midwoud,Noord-Holland
Miedum,Friesland
Mierlo,Noord-Brabant
Mijdrecht,Utrecht
Mijnden,Utrecht
Mijnsheerenland,Zuid-Holland
Mildaam,onbekend
Mildam,Friesland
Mildert,Limburg
Milheeze,Noord-Brabant
Mill,Noord-Brabant
Millingen,Overijssel
Millingen aan de Rijn,Gelderland
Milsbeek,Limburg
Milschot,Noord-Brabant
Milt,Gelderland
Mingersberg,Limburg
Minkeloos,Zuid-Holland
Minnertsga,Friesland
Minnertsgea,onbekend
Mirns,Friesland
Mispeleind,Noord-Brabant
Mitselwier,Friesland
Moarre,Friesland
Moddergat,Friesland
Moerbeek,Noord-Holland
Moerdijk,Noord-Brabant
Moeren,Noord-Brabant
Moerenburg,Noord-Brabant
Moergestel,Noord-Brabant
Moerkapelle,Zuid-Holland
Moerslag,Limburg
Moerstraten,Noord-Brabant
Moesdijk,Limburg
Moespot,Overijssel
Molembaix,Zeeland
Molenaarsgraaf,Zuid-Holland
Molenbaan,Limburg
Molenbelt,Overijssel
Molenbuurt,Utrecht
Moleneind,Noord-Brabant
Moleneind,Limburg
Moleneind,Gelderland
Molenend,onbekend
Molengat,Noord-Brabant
Molenhoek,Gelderland
Molenhoek,Zeeland
Molenhoek,Limburg
Molenhoek,Overijssel
Molenhof,Noord-Brabant
Molenhuizen,Limburg
Molenperk,Zeeland
Molenpolder,Utrecht
Molenrij,Groningen
Molenschot,Noord-Brabant
Molenstad,Drenthe
Molenstraat,Noord-Brabant
Molenveld,Noord-Brabant
Molenvliet,Zeeland
Molenwijk,Noord-Brabant
Molkwar,onbekend
Molkwerum,Friesland
Molsberg,Limburg
Monnickendam,Noord-Holland
Monnikendijk,Zeeland
Monster,Zuid-Holland
Montfoort,Utrecht
Montfort,Limburg
Montsamabuorren,Friesland
Mook,Limburg
Mookhoek,Zuid-Holland
Moordhuizen,Gelderland
Moordrecht,Zuid-Holland
Moorsel,Noord-Brabant
Moorveld,Limburg
Moriaanshoofd,Zeeland
Morige,Groningen
Morsche Hoef,Noord-Brabant
Mortel,Limburg
Mosbulten,Noord-Brabant
Mosik,Noord-Brabant
Moskou,Friesland
Mossel,Gelderland
Mosselaar,Noord-Brabant
Mosselhoek,Zeeland
Most,Limburg
Mostheuvel,Noord-Brabant
Mounebuorren,Friesland
Muggenbeet,Overijssel
Muggenberg,Noord-Brabant
Muggenhol,Noord-Brabant
Muggenhool,Noord-Brabant
Muiden,Noord-Holland
Muiderberg,Noord-Holland
Muizenhol,Noord-Brabant
Mullegen,Gelderland
Mullum,onbekend
Mun,Noord-Brabant
Munnekebuorren,onbekend
Munnekeburen,Friesland
Munnekemoer,Groningen
Munnekens-Vinkel,Noord-Brabant
Munnekezijl,Friesland
Munnikenheide,Noord-Brabant
Munstergeleen,Limburg
Munsterscheveld,Drenthe
Muntendam,Groningen
Murns,onbekend
Musschendorp,Utrecht
Mussel,Groningen
Musselkanaal,Groningen
Naaldwijk,Zuid-Holland
Naarden,Noord-Holland
Naarderbuorren,Friesland
Nabbegat,Noord-Brabant
Nachtegaal,Limburg
Nagelbeek,Limburg
Nagele,Flevoland
Nansum,Groningen
Napels,Groningen
Nattenhoven,Limburg
Neder-Hardinxveld,Zuid-Holland
Nederasselt,Gelderland
Nederbiel,Gelderland
Nederheide,Noord-Brabant
Nederhemert,Gelderland
Nederhemert-Noord,Gelderland
Nederhemert-Zuid,Gelderland
Nederhorst den Berg,Noord-Holland
Nederland,Overijssel
Nederweert,Limburg
Nederweert-Eind,Limburg
Nederweerterdijk,Limburg
Nederwetten,Noord-Brabant
Nederwoud,Gelderland
Neede,Gelderland
Neer,Limburg
Neerbeek,Limburg
Neerbroek,Noord-Brabant
Neerdorp,Overijssel
Neereind,Noord-Brabant
Neerijnen,Gelderland
Neeritter,Limburg
Neerkant,Noord-Brabant
Neerlangel,Noord-Brabant
Neerloon,Noord-Brabant
Neersteind,Gelderland
Neerstraat,Noord-Brabant
Negenhuizen,Zuid-Holland
Nekkeveld,Gelderland
Nergena,Noord-Brabant
Nergena,Gelderland
Nerhoven,Noord-Brabant
Nes,Friesland
Nes aan de Amstel,Noord-Holland
Nessersluis,Utrecht
Netersel,Noord-Brabant
Nettelhorst,Gelderland
Netterden,Gelderland
Nibbixwoud,Noord-Holland
Niebert,Groningen
Niehove,Groningen
Niekerk,Groningen
Niemeskant,Noord-Brabant
Nierhoven,Limburg
Niersen,Gelderland
Niesoord,Groningen
Nietap,Drenthe
Nieuw Acht,Noord-Brabant
Nieuw Amerika,Friesland
Nieuw Amsterdam,onbekend
Nieuw Annerveen,Drenthe
Nieuw Beerta,Groningen
Nieuw Heeten,Overijssel
Nieuw Milligen,Gelderland
Nieuw Namen,Zeeland
Nieuw Scheemda,Groningen
Nieuw Schoonebeek,onbekend
Nieuw Wehl,Gelderland
Nieuw- en Sint Joosland,Zeeland
Nieuw- en Winnerstraat,Limburg
Nieuw-Abeele,Zeeland
Nieuw-Amsterdam,Drenthe
Nieuw-Balinge,Drenthe
Nieuw-Beijerland,Zuid-Holland
Nieuw-Buinen,Drenthe
Nieuw-Dijk,Gelderland
Nieuw-Dordrecht,Drenthe
Nieuw-Gassel,Noord-Brabant
Nieuw-Groevenbeek,Gelderland
Nieuw-Haamstede,Zeeland
Nieuw-Heeten,Overijssel
Nieuw-Lekkerland,Zuid-Holland
Nieuw-Loosdrecht,Noord-Holland
Nieuw-Namen,Zeeland
Nieuw-Reemst,Gelderland
Nieuw-Roden,Drenthe
Nieuw-Schoonebeek,Drenthe
Nieuw-Vennep,Noord-Holland
Nieuw-Vossemeer,Noord-Brabant
Nieuw-Weerdinge,Drenthe
Nieuw-Zwinderen,Drenthe
Nieuw(-)Bergen (?),Limburg
Nieuwaal,Gelderland
Nieuwdorp,Zeeland
Nieuwe Compagnie,Groningen
Nieuwe Dijk,Noord-Brabant
Nieuwe Krim,Drenthe
Nieuwe Molen,Noord-Brabant
Nieuwe Niedorp,Noord-Holland
Nieuwe Pekela,Groningen
Nieuwe Schans,Gelderland
Nieuwe Statenzijl,Groningen
Nieuwe Strumpt,Noord-Brabant
Nieuwe Vaart,Friesland
Nieuwe Wetering,Zuid-Holland
Nieuwe Wetering,Overijssel
Nieuwe-Niedorp,Noord-Holland
Nieuwe-Tonge,Zuid-Holland
Nieuwe-Vaart,Noord-Brabant
Nieuwe-Wetering,Utrecht
Nieuwebildtzijl,Friesland
Nieuwebrug,Overijssel
Nieuwebrug,Friesland
Nieuwediep,Drenthe
Nieuwegein,Utrecht
Nieuwehorne,Friesland
Nieuwemolen,Noord-Brabant
Nieuwemolen,Zeeland
Nieuwenberg,Noord-Brabant
Nieuwendijk,Zuid-Holland
Nieuwendijk,Noord-Brabant
Nieuwenhagen,Limburg
Nieuwenhoorn,Zuid-Holland
Nieuwer Ter Aa,Utrecht
Nieuwerbrug aan den Rijn (?),Zuid-Holland
Nieuwerhoek,Utrecht
Nieuwerkerk,Zeeland
Nieuwerkerk aan den IJssel,Zuid-Holland
Nieuwerkerk ad ijssel,onbekend
Nieuwerkerke (Schutje),Zeeland
Nieuweroord,Drenthe
Nieuwersluis,Utrecht
Nieuweschans,Groningen
Nieuweschoot,Friesland
Nieuwesluis,Noord-Holland
Nieuwgraaf,Gelderland
Nieuwkerk,Noord-Brabant
Nieuwklap,Groningen
Nieuwkoop,Zuid-Holland
Nieuwkuijk,Noord-Brabant
Nieuwland,Zeeland
Nieuwland,Utrecht
Nieuwland,Friesland
Nieuwlande,Drenthe
Nieuwlande Coevorden,Drenthe
Nieuwlandse Molen,Zeeland
Nieuwleusen,Overijssel
Nieuwolda,Groningen
Nieuwolda-Oost,Groningen
Nieuwpoort,Zuid-Holland
Nieuwstad,Groningen
Nieuwstad,Overijssel
Nieuwstadt,Limburg
Nieuwveen,Zuid-Holland
Nieuwvliet,Zeeland
Nieuwvliet-Bad,Zeeland
Niezijl,Groningen
Niftrik,Gelderland
Nigtevecht,Utrecht
Nij Altoenae,Friesland
Nij Amerika,onbekend
Nij Beets,Friesland
Nijbrêge,onbekend
Nijbroek,Gelderland
Nijbuorren,Friesland
Nije-Syl,onbekend
Nijeberkeap,onbekend
Nijeberkoop,Friesland
Nijega,Friesland
Nijehaske,Friesland
Nijeholtpade,Friesland
Nijeholtpea,onbekend
Nijeholtwâlde,onbekend
Nijeholtwolde,Friesland
Nijelamer,Friesland
Nijelemmer,onbekend
Nijemardum,onbekend
Nijemirdum,Friesland
Nijenklooster,Groningen
Nijensleek,Drenthe
Nijesyl,onbekend
Nijetrijne,Friesland
Nijetrine,onbekend
Nijeveen,Drenthe
Nijeveense Bovenboer,Drenthe
Nijewier,Friesland
Nijezijl,Friesland
Nijhoarne,onbekend
Nijhoven,Noord-Brabant
Nijhuizum,Friesland
Nijhuzum,onbekend
Nijken,Limburg
Nijkerk,Gelderland
Nijkerkerveen,Gelderland
Nijlân,onbekend
Nijland,Friesland
Nijlande,Drenthe
Nijmegen,Gelderland
Nijnsel,Noord-Brabant
Nijskoat,onbekend
Nijstad,Drenthe
Nijswiller,Limburg
Nijvelaar,Noord-Brabant
Nijverdal,Overijssel
Nijwegen,onbekend
Nispen,Noord-Brabant
Nispense Achterhoek,Noord-Brabant
Nisse,Zeeland
Nistelrode,Noord-Brabant
Noardburgum,Friesland
Noardein,onbekend
Noardwâlde,onbekend
Noardwâlde-Súd,onbekend
Noenes,Noord-Brabant
Noetsele,Overijssel
Nolde,Drenthe
NoName,onbekend
None,onbekend
Nooitgedacht,Drenthe
Nooitgedacht,Groningen
Noorbeek,Limburg
Noord,Noord-Brabant
Noord Deurningen,Overijssel
Noord Scharwoude,onbekend
Noord-Empe,Gelderland
Noord-Meer,Overijssel
Noord-Scharwoude,Noord-Holland
Noord-Sleen,Drenthe
Noord-Stegeren,Overijssel
Noordbarge,Drenthe
Noordbeemster,Noord-Holland
Noordbergum,onbekend
Noordbergum-dorp,onbekend
Noordbroek,Groningen
Noordbroeksterhamrik,Groningen
Noorddijk,Groningen
Noordeind,Friesland
Noordeinde,Noord-Holland
Noordeinde,Zeeland
Noordeinde,Zuid-Holland
Noordeinde,Gelderland
Noordeinde,Utrecht
Noordeinde Gld,Gelderland
Noordeloos,Zuid-Holland
Noorden,Zuid-Holland
Noorderburen,Groningen
Noorderhoogebrug,Groningen
Noorderkolonie,Groningen
Noordgouwe,Zeeland
Noordhoek,Noord-Brabant
Noordhorn,Groningen
Noordhornerga,Groningen
Noordhornertolhek,Groningen
Noordijk,Gelderland
Noordijk,Overijssel
Noordink,Gelderland
Noordkant,Noord-Brabant
Noordlaren,Groningen
Noordpolderzijl,Groningen
Noordschans,Noord-Brabant
Noordscheschut,Drenthe
Noordse Dorp,Zuid-Holland
Noordsebuurt,Zuid-Holland
Noordstraat,Zeeland
Noordwelle,Zeeland
Noordwijk,Drenthe
Noordwijk,Groningen
Noordwijk,Zuid-Holland
Noordwijk aan Zee,Zuid-Holland
Noordwijk-Binnen,Zuid-Holland
Noordwijkerhout,Zuid-Holland
Noordwolde,Groningen
Noordwolde,Friesland
Noordwolde-zuid,Friesland
Noordzijde,Zuid-Holland
Nootdorp,Zuid-Holland
Norg,Drenthe
Norgervaart,Drenthe
Notendaal,Noord-Brabant
Notsel,Noord-Brabant
Notter,Overijssel
Noukoop,Zuid-Holland
Nuenen,Noord-Brabant
Nuijeneind,Noord-Brabant
Nuil,Drenthe
Nuis,Groningen
Nuland,Noord-Brabant
Numansdorp,Zuid-Holland
Numero Dertien,Groningen
Nummer Eén,Zeeland
Nunhem,Limburg
Nunspeet,Gelderland
Nuth,Limburg
Nutter,Overijssel
Nyegea,onbekend
Nykleaster,Friesland
Nylân,onbekend
Obbicht,Limburg
Obdam,Noord-Holland
Ochten,Gelderland
Ockhuizen,Utrecht
Odijk,Utrecht
Odiliapeel,Noord-Brabant
Odoorn,Drenthe
Oeffelt,Noord-Brabant
Oegstgeest,Zuid-Holland
Oeijenbraak,Noord-Brabant
Oekel,Noord-Brabant
Oeken,Gelderland
Oele,Overijssel
Oene,Gelderland
Oenkerk,onbekend
Oensel,Gelderland
Oensel,Limburg
Oentsjerk,Friesland
Oerle,Noord-Brabant
Oerterp,onbekend
Oestgeest,onbekend
Oetelaar,Noord-Brabant
Oevereind,Limburg
Offenwier,onbekend
Offingawier,Friesland
Ofwegen,Zuid-Holland
Ohé en Laak,Limburg
Oijen,Noord-Brabant
Oijen,Limburg
Oirlo,Limburg
Oirsbeek,Limburg
Oirschot,Noord-Brabant
Oisterwijk,Noord-Brabant
Oisterwijkse Hoeven,Noord-Brabant
Okkenbroek,Overijssel
Okswerd,Groningen
Olburgen,Gelderland
Oldörp,Groningen
Oldeberkoop,Friesland
Oldebroek,Gelderland
Oldeholtpade,Friesland
Oldeholtwolde,Friesland
Oldehove,Groningen
Oldekerk,Groningen
Oldelamer,Friesland
Oldemarkt,Overijssel
Olden Eibergen,Gelderland
Oldendiever,Drenthe
Oldeneel,Overijssel
Oldenhave,Drenthe
Oldenklooster,Groningen
Oldenzaal,Overijssel
Oldenzijl,Groningen
Oldeouwer,Friesland
Oldetrijne,Friesland
Olen,Noord-Brabant
Oler,Limburg
Oling,Groningen
Olland,Noord-Brabant
Olst,Overijssel
Olterterp,Friesland
Ommel,Noord-Brabant
Ommelanderwijk,Groningen
Ommen,Overijssel
Ommeren,Gelderland
Ommerenveld,Gelderland
Ommerschans,Overijssel
Onder de Molen,Zeeland
Onder Eindt,Limburg
Onderdendam,Groningen
Onderwierum,Groningen
Onna,Overijssel
Onnen,Groningen
Onsenoort,Noord-Brabant
Onstwedde,Groningen
Ooij,Gelderland
Ooijen,Limburg
Ool,Limburg
Oolde,Gelderland
Ooltgensplaat,Zuid-Holland
Oomsberg,Groningen
Oost Vlieland,Friesland
Oost West en Middelbeers,Noord-Brabant
Oost-Graftdijk,Noord-Holland
Oost-Maarland,Limburg
Oost-Souburg,Zeeland
Oostappen,Noord-Brabant
Oostbroek,Limburg
Oostburg,Zeeland
Oostburgsche Brug,Zeeland
Oostbuurt,Zuid-Holland
Oostdijk,Zuid-Holland
Oostdijk,Zeeland
Oosteind,Noord-Brabant
Oosteind,Zuid-Holland
Oosteinde,Noord-Holland
Oosteinde,Drenthe
Oosteinde,Groningen
Oosteinde,Zuid-Holland
Oosteinde (?),Zuid-Holland
Oostelbeers,Noord-Brabant
Oostendam,Zuid-Holland
Ooster-Dalfsen,Overijssel
Oosterbeek,Gelderland
Oosterbierum,Friesland
Oosterblokker,Noord-Holland
Oosterboorn,Friesland
Oosterbroek,Drenthe
Oostereinde,Groningen
Oosterend,onbekend
Oosterend,Friesland
Oosterend,Noord-Holland
Oosterens,Noord-Brabant
Oosterhesselen,Drenthe
Oosterhof,Gelderland
Oosterholt,Overijssel
Oosterhout,Noord-Brabant
Oosterhout,Gelderland
Oosterhout N Br,onbekend
Oosterhuizen,Gelderland
Oosterik,Noord-Brabant
Oosterland,Zeeland
Oosterleek,Noord-Holland
Oosterlittens,onbekend
Oostermeer,onbekend
Oosternieland,Groningen
Oosterse Bos,Drenthe
Oosterstreek,Friesland
Oosterwierum,onbekend
Oosterwijk,Gelderland
Oosterwijk,Utrecht
Oosterwijtwerd,Groningen
Oosterwolde,Gelderland
Oosterwolde,Friesland
Oosterzand,Groningen
Oosterzee,Friesland
Oosterzee Buren,Friesland
Oosthem,Friesland
Oosthoek,Zuid-Holland
Oosthuizen,Noord-Holland
Oostindië,Groningen
Oostkapelle,Zeeland
Oostknollendam,Noord-Holland
Oostlaar,Noord-Brabant
Oostrum,Limburg
Oostum,Groningen
Oostvoorne,Zuid-Holland
Oostwold,Groningen
Oostwolderpolder,Groningen
Oostwoud,Noord-Holland
Oostzaan,Noord-Holland
Ootmarsum,Overijssel
Op de Belt,Limburg
Op de Bies,Limburg
Op de Bos,Limburg
Op de Hoven,Limburg
Op den Bosch,Noord-Brabant
Op den Hering,Limburg
Opeinde,Friesland
Opende,Groningen
Ophûs,onbekend
Ophemert,Gelderland
Opheusden,Gelderland
Ophoven,Limburg
Ophuis,Friesland
Opijnen,Gelderland
Oploo,Noord-Brabant
Opmeeden,Groningen
Opmeer,Noord-Holland
Oppenhuizen,Friesland
Opperburen,Friesland
Opperdoes,Noord-Holland
Opperduit,Zuid-Holland
Opwetten,Noord-Brabant
Opwierde,Groningen
Oranje,Drenthe
Oranjedorp,Drenthe
Oranjeoord,Noord-Brabant
Oranjewoud,Friesland
Orvelte,Drenthe
Osen,Limburg
Oshaar,Drenthe
Osingahuizen,Friesland
Osingahuzen,onbekend
Ospel,Limburg
Ospeldijk,Limburg
Oss,Noord-Brabant
Ossendrecht,Noord-Brabant
Ossenisse,Zeeland
Ossenwaard,Gelderland
Ossenwaard,Utrecht
Ossenzijl,Overijssel
Ostaaijen,Noord-Brabant
Osterbos,Limburg
Oterleek,Noord-Holland
Othene,Zeeland
Otterdijk,Noord-Brabant
Otterlo,Gelderland
Ottersum,Limburg
Ottoland,Zuid-Holland
Oud Ade,Zuid-Holland
Oud Annerveen,Drenthe
Oud Gastel,Noord-Brabant
Oud Kerkhof,Zeeland
Oud Lemiers,Limburg
Oud Ootmarsum,Overijssel
Oud Veeningen,Drenthe
Oud Verlaat,Zuid-Holland
Oud Zuilen,Utrecht
Oud-Aa,Utrecht
Oud-Alblas,Zuid-Holland
Oud-Avereest,Overijssel
Oud-Beijerland,Zuid-Holland
Oud-Bergentheim,Overijssel
Oud-Bodegraven,Zuid-Holland
Oud-Dijk,Gelderland
Oud-Drimmelen,Noord-Brabant
Oud-Empel,Noord-Brabant
Oud-Groevenbeek,Gelderland
Oud-Kamerik,Utrecht
Oud-Leusden,Utrecht
Oud-Loosdrecht,Noord-Holland
Oud-Lutten,Overijssel
Oud-Maarsseveen,Utrecht
Oud-Reemst,Gelderland
Oud-Reeuwijk,Zuid-Holland
Oud-Roosteren,Limburg
Oud-Sabbinge,Zeeland
Oud-Valkenburg,Limburg
Oud-Vossemeer,Zeeland
Oud-Wulven,Utrecht
Oud-Zevenaar,Gelderland
Oud-Zuilen,Utrecht
Ouddorp,Zuid-Holland
